SET,MU,MU_TEST2TRAIN,R,R_TEST2TRAIN,THRESHOLD,AV_TP,SD_TP,SE_TP,NR_TP,AV_FN,SD_FN,SE_FN,NR_FN,AV_FP,SD_FP,SE_FP,NR_FP,AV_TN,SD_TN,SE_TN,NR_TN,AV_TRUE_POS,SD_TRUE_POS,SE_TRUE_POS,NR_TRUE_POS,AV_TRUE_NEG,SD_TRUE_NEG,SE_TRUE_NEG,NR_TRUE_NEG,AV_LABL_POS,SD_LABL_POS,SE_LABL_POS,NR_LABL_POS,AV_LABL_NEG,SD_LABL_NEG,SE_LABL_NEG,NR_LABL_NEG,AV_ALL,SD_ALL,SE_ALL,NR_ALL,AV_ACCURACY,SD_ACCURACY,SE_ACCURACY,NR_ACCURACY,AV_TNR,SD_TNR,SE_TNR,NR_TNR,AV_FPR,SD_FPR,SE_FPR,NR_FPR,AV_FNR,SD_FNR,SE_FNR,NR_FNR,AV_RECALL,SD_RECALL,SE_RECALL,NR_RECALL,AV_PRECISION,SD_PRECISION,SE_PRECISION,NR_PRECISION,AV_FDR,SD_FDR,SE_FDR,NR_FDR,AV_FOR,SD_FOR,SE_FOR,NR_FOR
12,1.25e-08,1.0,5e-10,0.05,0.75,151731.36,5085.03841385687,508.503841385687,100,558556.02,11618.63928347894,1161.863928347894,100,324932.85,5109.797714929623,510.9797714929623,100,43671001.77,35228.80339348897,3522.880339348897,100,710287.38,15251.50582846166,1525.1505828461661,100,43995934.62,36099.54906582075,3609.9549065820747,100,476664.21,7120.759860148353,712.0759860148353,100,44229557.79,34678.75886224736,3467.8758862247364,100,44706222.0,35478.11037809088,3547.8110378090882,100,0.9802379489643295,0.000277196029764283,2.77196029764283e-05,100,0.992614497954402,0.00011491460500771636,1.1491460500771635e-05,100,0.007385502045597784,0.00011491460500772043,1.1491460500772042e-05,100,0.7864068840003183,0.004764779918321606,0.00047647799183216056,100,0.21359311599968175,0.004764779918321609,0.0004764779918321609,100,0.3182765578534302,0.008491600252964046,0.0008491600252964046,100,0.6817234421465695,0.008491600252964039,0.0008491600252964039,100,0.012628552002838382,0.00026168800200271656,2.6168800200271656e-05,100
12,1.25e-08,1.0,5e-10,0.05,0.8,139138.56,4775.3749220767995,477.53749220768,100,571148.82,11867.862705120917,1186.7862705120917,100,283802.31,4685.041401513971,468.5041401513971,100,43712132.31,35215.18220759194,3521.5182207591943,100,710287.38,15251.50582846166,1525.1505828461661,100,43995934.62,36099.54906582075,3609.9549065820747,100,422940.87,6588.665008414073,658.8665008414073,100,44283281.13,34656.05547192438,3465.6055471924383,100,44706222.0,35478.11037809088,3547.8110378090882,100,0.9808762883936072,0.00027867940389258034,2.7867940389258034e-05,100,0.9935493691347114,0.00010535251884060209,1.053525188406021e-05,100,0.006450630865288543,0.00010535251884060537,1.0535251884060537e-05,100,0.8041352897675729,0.004571969222641315,0.0004571969222641315,100,0.19586471023242705,0.004571969222641314,0.0004571969222641314,100,0.3289317480905437,0.00894848112707236,0.0008948481127072361,100,0.6710682519094563,0.008948481127072359,0.0008948481127072359,100,0.012897599380500254,0.00026693612732969703,2.6693612732969703e-05,100
12,1.25e-08,1.0,5e-10,0.05,0.85,122539.23,4280.1206778664555,428.01206778664556,100,587748.15,12343.921519010884,1234.3921519010885,100,245558.61,4307.05374448706,430.705374448706,100,43750376.01,35214.255432280544,3521.4255432280543,100,710287.38,15251.50582846166,1525.1505828461661,100,43995934.62,36099.54906582075,3609.9549065820747,100,368097.84,5930.170083092054,593.0170083092054,100,44338124.16,34568.22529685897,3456.822529685897,100,44706222.0,35478.11037809088,3547.8110378090882,100,0.9813604340163542,0.0002859118194106332,2.859118194106332e-05,100,0.9944186241728643,9.686771925417574e-05,9.686771925417574e-06,100,0.005581375827135761,9.686771925417645e-05,9.686771925417645e-06,100,0.8274993076301399,0.004299567154901417,0.0004299567154901417,100,0.1725006923698601,0.00429956715490141,0.000429956715490141,100,0.3328528543104643,0.009340401580758962,0.0009340401580758961,100,0.6671471456895358,0.009340401580758951,0.0009340401580758952,100,0.013256025312751963,0.00027728582166198666,2.7728582166198667e-05,100
12,1.25e-08,1.0,5e-10,0.05,0.9,104143.05,3930.335688907501,393.03356889075013,100,606144.33,12866.106127383684,1286.6106127383684,100,214137.0,4045.77157536112,404.577157536112,100,43781797.62,35273.909329922586,3527.3909329922585,100,710287.38,15251.50582846166,1525.1505828461661,100,43995934.62,36099.54906582075,3609.9549065820747,100,318280.05,5478.557219515006,547.8557219515006,100,44387941.95,34565.26825308173,3456.526825308173,100,44706222.0,35478.11037809088,3547.8110378090882,100,0.9816517878872792,0.0002948845921768822,2.948845921768822e-05,100,0.9951328164901142,9.108042895362615e-05,9.108042895362614e-06,100,0.004867183509885947,9.108042895361926e-05,9.108042895361926e-06,100,0.8533943617004052,0.004334577367273507,0.00043345773672735067,100,0.1466056382995946,0.004334577367273509,0.00043345773672735094,100,0.3271546647824069,0.010145487501878402,0.0010145487501878401,100,0.6728453352175932,0.0101454875018784,0.00101454875018784,100,0.01365558669304097,0.000288649232053698,2.88649232053698e-05,100
12,1.25e-08,1.0,5e-10,0.05,0.95,86278.5,3519.485662706981,351.9485662706981,100,624008.88,13274.098657370303,1327.4098657370303,100,167766.39,3642.2959047694076,364.22959047694076,100,43828168.23,35278.18950877582,3527.8189508775818,100,710287.38,15251.50582846166,1525.1505828461661,100,43995934.62,36099.54906582075,3609.9549065820747,100,254044.89,4912.437142386659,491.24371423866586,100,44452177.11,34549.173504411076,3454.9173504411074,100,44706222.0,35478.11037809088,3547.8110378090882,100,0.9822894188820102,0.0003017601331496518,3.0176013314965182e-05,100,0.9961867912019993,8.20647788034224e-05,8.20647788034224e-06,100,0.003813208798000577,8.206477880343113e-05,8.206477880343113e-06,100,0.878543280892708,0.004102928513081377,0.00041029285130813773,100,0.12145671910729208,0.004102928513081373,0.0004102928513081373,100,0.33956001608743547,0.011511313746660859,0.0011511313746660858,100,0.6604399839125645,0.01151131374666086,0.001151131374666086,100,0.01403773419761189,0.00029731050353771425,2.9731050353771426e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.1,2907453.78,67262.82475477521,6726.282475477521,100,657667.89,19752.954177993226,1975.2954177993226,100,19101841.11,148917.05794447425,14891.705794447425,100,195523988.22,211745.04801329263,21174.50480132926,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,22009294.89,155926.68617468243,15592.668617468244,100,196181656.11,211665.0167108346,21166.50167108346,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9094393939309349,0.0006766246908955288,6.766246908955289e-05,100,0.9109993673024206,0.0006861797682935173,6.861797682935174e-05,100,0.08900063269757937,0.0006861797682935008,6.861797682935008e-05,100,0.1844776181622543,0.004123725978167515,0.0004123725978167515,100,0.8155223818377456,0.004123725978167514,0.0004123725978167514,100,0.1321009428867024,0.002916855113382332,0.0002916855113382332,100,0.8678990571132974,0.002916855113382332,0.0002916855113382332,100,0.0033523406228762958,0.00010061755304803861,1.0061755304803862e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.15,2846943.99,65788.54388333808,6578.854388333808,100,718177.68,21499.17544599327,2149.917544599327,100,17487379.8,141465.1944131842,14146.519441318418,100,197138449.53,206729.5389228378,20672.95389228378,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,20334323.79,148506.39943088614,14850.639943088614,100,197856627.21,206276.53713766357,20627.653713766358,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9165613794315333,0.0006439402977107726,6.439402977107725e-05,100,0.9185215851466029,0.0006515065356899327,6.515065356899326e-05,100,0.08147841485339712,0.0006515065356899392,6.515065356899391e-05,100,0.20144808354598465,0.0043536662791883885,0.00043536662791883885,100,0.7985519164540154,0.004353666279188387,0.0004353666279188387,100,0.14000659405386176,0.0030798897310929793,0.00030798897310929793,100,0.8599934059461382,0.0030798897310929845,0.00030798897310929847,100,0.0036297887170995764,0.00010862433755631554,1.0862433755631553e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.2,2789359.65,64585.921238204086,6458.592123820408,100,775762.02,23053.997425166857,2305.399742516686,100,16059841.38,133779.64933918611,13377.96493391861,100,198565987.95,202981.8929807472,20298.189298074718,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,18849201.03,141316.67108953957,14131.667108953956,100,199341749.97,202509.2538031018,20250.925380310182,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9228400736989927,0.0006100031001798901,6.1000310017989015e-05,100,0.9251728723301725,0.0006164063408904023,6.164063408904023e-05,100,0.0748271276698274,0.0006164063408904117,6.164063408904117e-05,100,0.2175993743101905,0.004584428663584995,0.00045844286635849947,100,0.7824006256898095,0.004584428663584994,0.0004584428663584994,100,0.1479824471863951,0.0032446172209777803,0.000324461722097778,100,0.8520175528136049,0.0032446172209777834,0.00032446172209777834,100,0.0038916180695618184,0.00011559553045678361,1.155955304567836e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.25,2729357.73,63340.92590874481,6334.092590874481,100,835763.94,24368.320819383513,2436.832081938351,100,14794212.51,125618.54404103677,12561.854404103677,100,199831616.82,199380.10853886002,19938.010853886,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,17523570.24,134030.66610168884,13403.066610168884,100,200667380.76,198876.13811903732,19887.61381190373,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9283656326410678,0.0005736266915279633,5.736266915279633e-05,100,0.9310697775113386,0.000579121900760716,5.791219007607159e-05,100,0.06893022248866135,0.0005791219007607144,5.791219007607144e-05,100,0.2344293635845171,0.004700945189375246,0.00047009451893752463,100,0.765570636415483,0.0047009451893752436,0.00047009451893752436,100,0.15575253551554152,0.0033951724165850617,0.00033951724165850615,100,0.8442474644844586,0.0033951724165850643,0.0003395172416585064,100,0.004164920906484728,0.00012136476793737104,1.2136476793737105e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.3,2681629.83,62239.260487903455,6223.926048790346,100,883491.84,25260.72994262834,2526.072994262834,100,13943342.16,119853.66119311667,11985.366119311668,100,200682487.17,196261.9890088784,19626.198900887837,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,16624971.99,128708.79725236306,12870.879725236306,100,201565979.01,195604.92387496255,19560.492387496255,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9320465508006701,0.0005479729081555157,5.479729081555157e-05,100,0.9350342141394056,0.000552404020278877,5.5240402027887705e-05,100,0.06496578586059468,0.0005524040202788778,5.524040202788778e-05,100,0.24781630571337124,0.004706014413012384,0.00047060144130123846,100,0.752183694286629,0.004706014413012378,0.0004706014413012378,100,0.16129997984440617,0.0034980164927138476,0.00034980164927138476,100,0.838700020155594,0.003498016492713855,0.0003498016492713855,100,0.004383139060686414,0.0001252540484082607,1.252540484082607e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.35,2642485.23,61222.71307902893,6122.271307902893,100,922636.44,26293.639951638495,2629.3639951638497,100,13111960.95,114219.65219018793,11421.965219018794,100,201513868.38,193299.1499024132,19329.91499024132,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,15754446.18,123485.16085104154,12348.516085104155,100,202436504.82,192356.7125154919,19235.67125154919,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9356774854532413,0.0005235489054779611,5.235489054779612e-05,100,0.9389078456934599,0.0005262857641704969,5.262857641704969e-05,100,0.0610921543065402,0.000526285764170499,5.2628576417049906e-05,100,0.2587944888707781,0.004783141006417636,0.00047831410064176356,100,0.741205511129222,0.004783141006417635,0.0004783141006417635,100,0.16772778987765372,0.003610986665992884,0.0003610986665992884,100,0.8322722101223462,0.0036109866659928794,0.00036109866659928794,100,0.004557658473014009,0.00012983674019109153,1.2983674019109153e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.4,2575266.21,59691.821358758185,5969.182135875819,100,989855.46,27887.609788370177,2788.760978837018,100,12177319.77,107608.16714216955,10760.816714216955,100,202448509.56,191177.80729537204,19117.780729537204,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,14752585.98,117150.75584280114,11715.075584280114,100,203438365.02,190241.36890145528,19024.136890145528,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9396530016731792,0.0004947403459139638,4.9474034591396385e-05,100,0.9432625885206134,0.0004962012470293523,4.962012470293523e-05,100,0.05673741147938667,0.0004962012470293573,4.962012470293573e-05,100,0.2776477664342362,0.00490571021992118,0.000490571021992118,100,0.7223522335657637,0.004905710219921174,0.0004905710219921174,100,0.17456158191292012,0.003738474452075622,0.0003738474452075622,100,0.8254384180870799,0.003738474452075625,0.0003738474452075625,100,0.004865627388569631,0.00013699977141192564,1.3699977141192564e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.45,2505847.41,58427.10547889481,5842.710547889481,100,1059274.26,29277.543651618045,2927.7543651618043,100,11284687.26,101050.55381803901,10105.0553818039,100,203341142.07,189645.07869329248,18964.50786932925,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,13790534.67,111432.59860122215,11143.259860122216,100,204400416.33,188701.9397843093,18870.19397843093,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9434259043019307,0.0004672766399668213,4.672766399668213e-05,100,0.9474215999713727,0.0004665049673783459,4.665049673783459e-05,100,0.052578400028627355,0.00046650496737835187,4.665049673783519e-05,100,0.2971202918321868,0.005016005739627944,0.0005016005739627944,100,0.7028797081678132,0.005016005739627953,0.0005016005739627953,100,0.1817048204147454,0.003877725203380045,0.0003877725203380045,100,0.8182951795852544,0.0038777252033800527,0.00038777252033800525,100,0.005182347209427091,0.0001431222376523496,1.431222376523496e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.5,2460015.36,57559.85756610591,5755.985756610591,100,1105106.31,30176.887167067118,3017.6887167067116,100,10664457.21,96317.66716177203,9631.766716177202,100,203961372.12,187798.59294815175,18779.859294815175,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,13124472.57,107040.39542193919,10704.03954219392,100,205066478.43,186737.36517158287,18673.736517158286,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9460584523120539,0.00044753313571479743,4.4753313571479746e-05,100,0.9503114195071888,0.0004446629002970523,4.446629002970523e-05,100,0.04968858049281124,0.00044466290029705546,4.4466290029705545e-05,100,0.30997643143473264,0.005072178454337281,0.000507217845433728,100,0.6900235685652671,0.005072178454337273,0.0005072178454337273,100,0.1874337342560901,0.003990735456692233,0.0003990735456692233,100,0.8125662657439098,0.0039907354566922305,0.00039907354566922303,100,0.005389013220052772,0.00014703683332107983,1.4703683332107983e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.55,2422605.24,56715.60212712547,5671.560212712548,100,1142516.43,31218.308266546093,3121.830826654609,100,10037186.28,92034.20126182222,9203.420126182222,100,204588643.05,186241.23701583254,18624.123701583252,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,12459791.52,103023.69667357893,10302.369667357892,100,205731159.48,184942.68009394046,18494.268009394047,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9487618683169912,0.0004305805644875193,4.305805644875193e-05,100,0.9532340445727763,0.00042492630373547845,4.249263037354785e-05,100,0.04676595542722388,0.00042492630373548116,4.249263037354812e-05,100,0.3204686403309971,0.005190781434058202,0.0005190781434058202,100,0.6795313596690028,0.005190781434058206,0.0005190781434058206,100,0.19442980871785526,0.004118645176528408,0.0004118645176528408,100,0.8055701912821448,0.004118645176528405,0.00041186451765284053,100,0.005553442401517894,0.000151632629491935,1.51632629491935e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.6,2352507.3,55314.253341159725,5531.425334115973,100,1212614.37,32778.92167495904,3277.8921674959042,100,9321512.31,86774.63133032546,8677.463133032546,100,205304317.02,185298.27162523562,18529.82716252356,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,11674019.61,98165.57041915409,9816.557041915408,100,206516931.39,184078.3998271875,18407.83998271875,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9517206325064328,0.0004091216630372809,4.091216630372809e-05,100,0.9565685597041371,0.0004010495899838445,4.010495899838445e-05,100,0.04343144029586282,0.00040104958998385225,4.010495899838523e-05,100,0.3401305228332665,0.005314769617452708,0.0005314769617452708,100,0.6598694771667334,0.005314769617452704,0.0005314769617452704,100,0.20151167965536235,0.0042549865889094166,0.00042549865889094166,100,0.7984883203446377,0.004254986588909418,0.0004254986588909418,100,0.005871740409426005,0.00015856224743557775,1.5856224743557774e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.65,2277505.89,54239.47373028153,5423.9473730281525,100,1287615.78,34189.04676634902,3418.904676634902,100,8589486.51,81389.54365635612,8138.954365635613,100,206036342.82,184088.59058221834,18408.859058221835,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,10866992.4,93381.69777488521,9338.169777488522,100,207323958.6,182842.14131627313,18284.214131627312,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9547318678300937,0.0003886084039935484,3.886084039935484e-05,100,0.959979263929352,0.0003764199248395782,3.764199248395782e-05,100,0.04002073607064799,0.00037641992483956963,3.7641992483956965e-05,100,0.36117053747327077,0.00547372890256779,0.0005473728902567791,100,0.6388294625267292,0.005473728902567782,0.0005473728902567782,100,0.20957417241981927,0.004439815172061092,0.0004439815172061092,100,0.7904258275801808,0.004439815172061095,0.0004439815172061095,100,0.006210642812639677,0.0001647111092431147,1.647111092431147e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.7,2225941.74,53289.12593627709,5328.912593627709,100,1339179.93,35154.95263608102,3515.495263608102,100,8087790.15,77402.0846016921,7740.2084601692095,100,206538039.18,182840.38075547645,18284.038075547644,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,10313731.89,89572.00484681528,8957.200484681529,100,207877219.11,181419.14977768445,18141.914977768443,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9567948881283403,0.00037381002098026204,3.738100209802621e-05,100,0.9623168031275988,0.00035798578178611854,3.579857817861185e-05,100,0.0376831968724013,0.000357985781786115,3.57985781786115e-05,100,0.3756347355740805,0.0055161538922631785,0.0005516153892263178,100,0.6243652644259194,0.0055161538922631785,0.0005516153892263178,100,0.21581634999971144,0.004569481853112613,0.0004569481853112613,100,0.7841836500002886,0.004569481853112616,0.00045694818531126166,100,0.006442164351596447,0.0001689168116905148,1.689168116905148e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.75,2183404.41,52447.20591244018,5244.720591244018,100,1381717.26,36275.73017779794,3627.5730177797936,100,7581028.95,73637.52975886344,7363.752975886344,100,207044800.38,181981.79646337047,18198.17964633705,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,9764433.36,86089.64056604255,8608.964056604254,100,208426517.64,180263.91477639222,18026.391477639223,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9589224914953632,0.00036124741480341046,3.612474148034104e-05,100,0.9646779399337128,0.00034069114047705957,3.406911404770596e-05,100,0.03532206006628732,0.0003406911404770593,3.406911404770593e-05,100,0.38756552528952504,0.005646422284019576,0.0005646422284019576,100,0.6124344747104751,0.00564642228401958,0.000564642228401958,100,0.22360026072869793,0.004716609966434701,0.00047166099664347006,100,0.7763997392713021,0.004716609966434703,0.00047166099664347033,100,0.006629274591394847,0.00017385982051764838,1.7385982051764836e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.8,2082090.78,50428.04144552512,5042.804144552512,100,1483030.89,38499.969754246566,3849.9969754246567,100,6922905.66,68801.47125145218,6880.1471251452185,100,207702923.67,180818.5977398926,18081.85977398926,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,9004996.44,80908.54520102558,8090.854520102558,100,209185954.56,178873.55058371933,17887.355058371933,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9614744287766526,0.0003452577113026479,3.4525771130264785e-05,100,0.9677443141520583,0.0003184097245286701,3.184097245286701e-05,100,0.03225568584794185,0.0003184097245286604,3.184097245286604e-05,100,0.4159830009434649,0.005777814377056578,0.0005777814377056578,100,0.5840169990565353,0.005777814377056583,0.0005777814377056583,100,0.23120668423397586,0.004896369233564276,0.0004896369233564276,100,0.7687933157660239,0.004896369233564273,0.0004896369233564273,100,0.007089529960212556,0.00018382615481440383,1.8382615481440385e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.85,1994875.74,48933.1086810597,4893.310868105969,100,1570245.93,40146.319251023495,4014.6319251023497,100,6261576.75,64463.98065483933,6446.398065483933,100,208364252.58,179875.25056667355,17987.525056667357,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,8256452.49,76688.36658170455,7668.836658170456,100,209934498.51,177594.20091869525,17759.420091869524,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9641056744069278,0.0003323669412784816,3.323669412784816e-05,100,0.9708256245505674,0.00029843147214407713,2.9843147214407713e-05,100,0.029174375449432754,0.0002984314721440764,2.9843147214407638e-05,100,0.44044787531530594,0.005865591120120096,0.0005865591120120096,100,0.5595521246846942,0.005865591120120098,0.0005865591120120098,100,0.2416045582057497,0.005140447899525738,0.0005140447899525738,100,0.7583954417942503,0.005140447899525727,0.0005140447899525727,100,0.007479690841573567,0.0001910009183537774,1.910009183537774e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.9,1889268.48,46697.80167684127,4669.780167684127,100,1675853.19,42612.14375027264,4261.214375027264,100,5712993.0,60324.58807534454,6032.458807534454,100,208912836.33,178659.70590886212,17865.970590886212,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,7602261.48,71982.54982278413,7198.254982278413,100,210588689.52,175618.83133351503,17561.883133351505,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9661358988171732,0.00032305217870387743,3.230521787038774e-05,100,0.9733816259956233,0.00027919928210013177,2.7919928210013176e-05,100,0.026618374004376947,0.0002791992821001274,2.791992821001274e-05,100,0.4700684763809743,0.005982659387629695,0.0005982659387629695,100,0.5299315236190256,0.005982659387629694,0.0005982659387629694,100,0.2485038468799141,0.005315209372527859,0.0005315209372527859,100,0.7514961531200858,0.005315209372527865,0.0005315209372527865,100,0.007957942069568751,0.00020213589903986747,2.0213589903986747e-05,100
13,6.25e-08,5.0,5e-10,0.05,0.95,1774461.15,44180.856874527686,4418.085687452769,100,1790660.52,45133.38541578285,4513.338541578285,100,5033489.67,56805.83747909276,5680.583747909276,100,209592339.66,178305.66796886857,17830.56679688686,100,3565121.67,79899.55835147714,7989.955835147714,100,214625829.33,175955.12531353298,17595.5125313533,100,6807950.82,68492.46818554285,6849.246818554285,100,211383000.18,174474.5977521874,17447.45977521874,100,218190951.0,168345.72848456833,16834.57284845683,100,0.9687239811510103,0.00031870658294843094,3.1870658294843094e-05,100,0.9765476154892668,0.0002631128051605101,2.6311280516051013e-05,100,0.023452384510733212,0.00026311280516051554,2.6311280516051556e-05,100,0.5022697164685027,0.005999932589659352,0.0005999932589659352,100,0.4977302835314973,0.005999932589659362,0.0005999932589659362,100,0.26063467155699027,0.005566763662838399,0.0005566763662838399,100,0.7393653284430097,0.005566763662838404,0.0005566763662838404,100,0.008471164223380465,0.00021332921269195495,2.1332921269195495e-05,100
14,1.25e-07,10.0,5e-10,0.05,0.1,5656589.73,106288.31598815128,10628.831598815128,100,2195043.84,56786.511118173126,5678.651111817313,100,37899683.91,277177.6465232034,27717.76465232034,100,391749581.52,500404.78983803664,50040.47898380367,100,7851633.57,154463.238320984,15446.3238320984,100,429649265.43,368551.36993432156,36855.136993432156,100,43556273.64,280013.51392404333,28001.351392404333,100,393944625.36,495523.9784892457,49552.39784892457,100,437500899.0,336688.6224674068,33668.86224674068,100,0.9083549096066487,0.0006473181522847165,6.473181522847166e-05,100,0.9117890828094594,0.0006633549244331544,6.633549244331544e-05,100,0.08821091719054074,0.0006633549244331383,6.633549244331384e-05,100,0.2795436747050891,0.0034957560004015295,0.00034957560004015295,100,0.7204563252949111,0.0034957560004015317,0.00034957560004015317,100,0.12987055685876756,0.0024095270265164018,0.00024095270265164017,100,0.8701294431412326,0.0024095270265164005,0.00024095270265164006,100,0.005571974524523758,0.00014452713503790814,1.4452713503790813e-05,100
14,1.25e-07,10.0,5e-10,0.05,0.15,5563251.54,104540.63656257505,10454.063656257505,100,2288382.03,58949.42563307211,5894.9425633072115,100,35882600.49,269071.1081826325,26907.11081826325,100,393766664.94,491694.70556374354,49169.470556374356,100,7851633.57,154463.238320984,15446.3238320984,100,429649265.43,368551.36993432156,36855.136993432156,100,41445852.03,272069.2743501719,27206.92743501719,100,396055046.97,486507.4064003231,48650.74064003231,100,437500899.0,336688.6224674068,33668.86224674068,100,0.9127520473311485,0.0006270165037645139,6.270165037645139e-05,100,0.9164838186638105,0.0006423283355458844,6.423283355458845e-05,100,0.08351618133618938,0.0006423283355458694,6.423283355458693e-05,100,0.2914309533732075,0.0036109438785537425,0.00036109438785537424,100,0.7085690466267923,0.0036109438785537455,0.00036109438785537456,100,0.13423156918754098,0.0024895034344984235,0.00024895034344984236,100,0.865768430812459,0.0024895034344984265,0.00024895034344984263,100,0.005777953205713903,0.00014921531769391836,1.4921531769391836e-05,100
14,1.25e-07,10.0,5e-10,0.05,0.2,5360618.34,100789.7281805264,10078.97281805264,100,2491015.23,63653.885646652394,6365.38856466524,100,33191148.87,255370.32912653164,25537.032912653165,100,396458116.56,481110.6177416857,48111.06177416857,100,7851633.57,154463.238320984,15446.3238320984,100,429649265.43,368551.36993432156,36855.136993432156,100,38551767.21,259278.99633901296,25927.899633901296,100,398949131.79,475322.71146363905,47532.271146363906,100,437500899.0,336688.6224674068,33668.86224674068,100,0.9184407780930449,0.0005951024116294481,5.951024116294481e-05,100,0.9227481310713465,0.0006086595157207139,6.0865951572071384e-05,100,0.07725186892865364,0.0006086595157207141,6.0865951572071405e-05,100,0.31723768934797536,0.003859355474938988,0.0003859355474938988,100,0.6827623106520244,0.0038593554749389927,0.0003859355474938993,100,0.13905211695687916,0.002572400475345431,0.0002572400475345431,100,0.8609478830431206,0.0025724004753454356,0.00025724004753454357,100,0.00624395556730209,0.0001599211157133558,1.599211157133558e-05,100
14,1.25e-07,10.0,5e-10,0.05,0.25,5201376.84,97678.44841567868,9767.844841567869,100,2650256.73,66239.93933509526,6623.993933509526,100,30951399.6,244385.7409862531,24438.57409862531,100,398697865.83,471745.1348838493,47174.51348838493,100,7851633.57,154463.238320984,15446.3238320984,100,429649265.43,368551.36993432156,36855.136993432156,100,36152776.44,248732.03347781004,24873.203347781004,100,401348122.56,465530.2097180444,46553.020971804435,100,437500899.0,336688.6224674068,33668.86224674068,100,0.9231962285125316,0.0005685992348749993,5.685992348749992e-05,100,0.9279611154713274,0.0005813392470934916,5.813392470934915e-05,100,0.07203888452867281,0.0005813392470934878,5.813392470934877e-05,100,0.33751914046244125,0.003785990374293886,0.0003785990374293886,100,0.6624808595375592,0.003785990374293888,0.00037859903742938877,100,0.14387451936657863,0.0026542334103064687,0.00026542334103064685,100,0.8561254806334212,0.0026542334103064657,0.0002654233410306466,100,0.0066033998016164774,0.0001654129939317547,1.654129939317547e-05,100
